Path,Name,Ext,SizeMB,Modified,Hash,Suspicious
C:\Users\Admin\Desktop\scanner\myenv\Scripts\pythonw.exe,pythonw.exe,.exe,0.24,2025-10-07 11:17,a23c852a5d2303784c42888745a9376f741a939e3c3b04ef4cd9f3fc7e2a89df,NO
C:\Users\Admin\Desktop\scanner\myenv\Lib\site-packages\pip\_vendor\distlib\t32.exe,t32.exe,.exe,0.09,2025-10-28 17:13,6b4195e640a85ac32eb6f9628822a622057df1e459df7c17a12f97aeabc9415b,NO
C:\Users\Admin\Desktop\scanner\myenv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe,t64-arm.exe,.exe,0.17,2025-10-28 17:13,ebc4c06b7d95e74e315419ee7e88e1d0f71e9e9477538c00a93a9ff8c66a6cfc,NO
C:\Users\Admin\Desktop\scanner\myenv\Lib\site-packages\pip\_vendor\distlib\t64.exe,t64.exe,.exe,0.1,2025-10-28 17:13,81a618f21cb87db9076134e70388b6e9cb7c2106739011b6a51772d22cae06b7,NO
C:\Users\Admin\Desktop\scanner\myenv\Lib\site-packages\pip\_vendor\distlib\w32.exe,w32.exe,.exe,0.09,2025-10-28 17:13,47872cc77f8e18cf642f868f23340a468e537e64521d9a3a416c8b84384d064b,NO
C:\Users\Admin\Desktop\scanner\myenv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe,w64-arm.exe,.exe,0.16,2025-10-28 17:13,c5dc9884a8f458371550e09bd396e5418bf375820a31b9899f6499bf391c7b2e,NO
C:\Users\Admin\Desktop\scanner\myenv\Lib\site-packages\pip\_vendor\distlib\w64.exe,w64.exe,.exe,0.1,2025-10-28 17:13,7a319ffaba23a017d7b1e18ba726ba6c54c53d6446db55f92af53c279894f8ad,NO
C:\Users\Admin\Desktop\scanner\.venv\Scripts\Activate.ps1,Activate.ps1,.ps1,0.01,2025-10-07 11:20,eb8ce20f580877d300c4fed60a7f36daa18715d35c50bb3596d6995d023b4ffe,NO
C:\Users\Admin\Desktop\scanner\.venv\Scripts\normalizer.exe,normalizer.exe,.exe,0.1,2025-10-28 17:32,64ff28d7344c0fcab7b768d73775e7a7fbd888518304b593387d7b3577b4ec53,NO
C:\Users\Admin\Desktop\scanner\.venv\Scripts\pip.exe,pip.exe,.exe,0.1,2025-10-28 17:31,ea10e6b67e040c0ef0cc40e24d0c0b79cf1cb9376202d0c5bb28a206b873a636,NO
C:\Users\Admin\Desktop\scanner\.venv\Scripts\pip3.14.exe,pip3.14.exe,.exe,0.1,2025-10-28 17:31,ea10e6b67e040c0ef0cc40e24d0c0b79cf1cb9376202d0c5bb28a206b873a636,NO
C:\Users\Admin\Desktop\scanner\.venv\Scripts\pip3.exe,pip3.exe,.exe,0.1,2025-10-28 17:31,ea10e6b67e040c0ef0cc40e24d0c0b79cf1cb9376202d0c5bb28a206b873a636,NO
C:\Users\Admin\Desktop\scanner\.venv\Scripts\python.exe,python.exe,.exe,0.24,2025-10-07 11:17,7bcdf892816a8d651e89f008cfc2f1544a41f13089af70a227b9fc54ced8551f,NO
C:\Users\Admin\Desktop\scanner\.venv\Scripts\pythonw.exe,pythonw.exe,.exe,0.24,2025-10-07 11:17,a23c852a5d2303784c42888745a9376f741a939e3c3b04ef4cd9f3fc7e2a89df,NO
C:\Users\Admin\Desktop\scanner\.venv\Lib\site-packages\pip\_vendor\distlib\t32.exe,t32.exe,.exe,0.09,2025-10-28 17:31,6b4195e640a85ac32eb6f9628822a622057df1e459df7c17a12f97aeabc9415b,NO
C:\Users\Admin\Desktop\scanner\.venv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe,t64-arm.exe,.exe,0.17,2025-10-28 17:31,ebc4c06b7d95e74e315419ee7e88e1d0f71e9e9477538c00a93a9ff8c66a6cfc,NO
C:\Users\Admin\Desktop\scanner\.venv\Lib\site-packages\pip\_vendor\distlib\t64.exe,t64.exe,.exe,0.1,2025-10-28 17:31,81a618f21cb87db9076134e70388b6e9cb7c2106739011b6a51772d22cae06b7,NO
C:\Users\Admin\Desktop\scanner\.venv\Lib\site-packages\pip\_vendor\distlib\w32.exe,w32.exe,.exe,0.09,2025-10-28 17:31,47872cc77f8e18cf642f868f23340a468e537e64521d9a3a416c8b84384d064b,NO
C:\Users\Admin\Desktop\scanner\.venv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe,w64-arm.exe,.exe,0.16,2025-10-28 17:31,c5dc9884a8f458371550e09bd396e5418bf375820a31b9899f6499bf391c7b2e,NO
C:\Users\Admin\Desktop\scanner\.venv\Lib\site-packages\pip\_vendor\distlib\w64.exe,w64.exe,.exe,0.1,2025-10-28 17:31,7a319ffaba23a017d7b1e18ba726ba6c54c53d6446db55f92af53c279894f8ad,NO
C:\Users\Admin\Desktop\saferecon\.venv\Scripts\Activate.ps1,Activate.ps1,.ps1,0.01,2025-10-07 11:20,eb8ce20f580877d300c4fed60a7f36daa18715d35c50bb3596d6995d023b4ffe,NO
C:\Users\Admin\Desktop\saferecon\.venv\Scripts\pip.exe,pip.exe,.exe,0.1,2025-10-24 17:42,f880e4bf62c13b272efe0d64ad90e50c32e6ecf65bf67f0cca068e7e60c66ee1,NO
C:\Users\Admin\Desktop\saferecon\.venv\Scripts\pip3.14.exe,pip3.14.exe,.exe,0.1,2025-10-24 17:42,f880e4bf62c13b272efe0d64ad90e50c32e6ecf65bf67f0cca068e7e60c66ee1,NO
C:\Users\Admin\Desktop\saferecon\.venv\Scripts\pip3.exe,pip3.exe,.exe,0.1,2025-10-24 17:42,f880e4bf62c13b272efe0d64ad90e50c32e6ecf65bf67f0cca068e7e60c66ee1,NO
C:\Users\Admin\Desktop\saferecon\.venv\Scripts\python.exe,python.exe,.exe,0.24,2025-10-07 11:17,7bcdf892816a8d651e89f008cfc2f1544a41f13089af70a227b9fc54ced8551f,NO
C:\Users\Admin\Desktop\saferecon\.venv\Scripts\pythonw.exe,pythonw.exe,.exe,0.24,2025-10-07 11:17,a23c852a5d2303784c42888745a9376f741a939e3c3b04ef4cd9f3fc7e2a89df,NO
C:\Users\Admin\Desktop\saferecon\.venv\Lib\site-packages\pip\_vendor\distlib\t32.exe,t32.exe,.exe,0.09,2025-10-24 17:42,6b4195e640a85ac32eb6f9628822a622057df1e459df7c17a12f97aeabc9415b,NO
C:\Users\Admin\Desktop\saferecon\.venv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe,t64-arm.exe,.exe,0.17,2025-10-24 17:42,ebc4c06b7d95e74e315419ee7e88e1d0f71e9e9477538c00a93a9ff8c66a6cfc,NO
C:\Users\Admin\Desktop\saferecon\.venv\Lib\site-packages\pip\_vendor\distlib\t64.exe,t64.exe,.exe,0.1,2025-10-24 17:42,81a618f21cb87db9076134e70388b6e9cb7c2106739011b6a51772d22cae06b7,NO
C:\Users\Admin\Desktop\saferecon\.venv\Lib\site-packages\pip\_vendor\distlib\w32.exe,w32.exe,.exe,0.09,2025-10-24 17:42,47872cc77f8e18cf642f868f23340a468e537e64521d9a3a416c8b84384d064b,NO
C:\Users\Admin\Desktop\saferecon\.venv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe,w64-arm.exe,.exe,0.16,2025-10-24 17:42,c5dc9884a8f458371550e09bd396e5418bf375820a31b9899f6499bf391c7b2e,NO
C:\Users\Admin\Desktop\saferecon\.venv\Lib\site-packages\pip\_vendor\distlib\w64.exe,w64.exe,.exe,0.1,2025-10-24 17:42,7a319ffaba23a017d7b1e18ba726ba6c54c53d6446db55f92af53c279894f8ad,NO
