Path,Name,Ext,SizeMB,Modified,Hash,Suspicious
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\scalars.py,scalars.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\shape.py,shape.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\simple.py,simple.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\simple_py3.py,simple_py3.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\ufunclike.py,ufunclike.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\ufuncs.py,ufuncs.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\ufunc_config.py,ufunc_config.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\warnings_and_errors.py,warnings_and_errors.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\arithmetic.pyi,arithmetic.pyi,.pyi,0.03,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\arraypad.pyi,arraypad.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\arrayprint.pyi,arrayprint.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\arraysetops.pyi,arraysetops.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\arrayterator.pyi,arrayterator.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\array_api_info.pyi,array_api_info.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\array_constructors.pyi,array_constructors.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\bitwise_ops.pyi,bitwise_ops.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\char.pyi,char.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\chararray.pyi,chararray.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\comparisons.pyi,comparisons.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\constants.pyi,constants.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ctypeslib.pyi,ctypeslib.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\datasource.pyi,datasource.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\dtype.pyi,dtype.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\einsumfunc.pyi,einsumfunc.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\emath.pyi,emath.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\fft.pyi,fft.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\flatiter.pyi,flatiter.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\fromnumeric.pyi,fromnumeric.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\getlimits.pyi,getlimits.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\histograms.pyi,histograms.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\index_tricks.pyi,index_tricks.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_function_base.pyi,lib_function_base.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_polynomial.pyi,lib_polynomial.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_utils.pyi,lib_utils.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_version.pyi,lib_version.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\linalg.pyi,linalg.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ma.pyi,ma.pyi,.pyi,0.02,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\matrix.pyi,matrix.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\memmap.pyi,memmap.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\mod.pyi,mod.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\modules.pyi,modules.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\multiarray.pyi,multiarray.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\nbit_base_example.pyi,nbit_base_example.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_assignability.pyi,ndarray_assignability.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_conversion.pyi,ndarray_conversion.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_misc.pyi,ndarray_misc.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_shape_manipulation.pyi,ndarray_shape_manipulation.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\nditer.pyi,nditer.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\nested_sequence.pyi,nested_sequence.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\npyio.pyi,npyio.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\numeric.pyi,numeric.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\numerictypes.pyi,numerictypes.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_polybase.pyi,polynomial_polybase.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_polyutils.pyi,polynomial_polyutils.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_series.pyi,polynomial_series.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\random.pyi,random.pyi,.pyi,0.1,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\rec.pyi,rec.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\scalars.pyi,scalars.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\shape.pyi,shape.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\shape_base.pyi,shape_base.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\stride_tricks.pyi,stride_tricks.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\strings.pyi,strings.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\testing.pyi,testing.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\twodim_base.pyi,twodim_base.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\type_check.pyi,type_check.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ufunclike.pyi,ufunclike.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ufuncs.pyi,ufuncs.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\ufunc_config.pyi,ufunc_config.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\reveal\warnings_and_errors.pyi,warnings_and_errors.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\arithmetic.cpython-314.pyc,arithmetic.cpython-314.pyc,.pyc,0.02,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\arrayprint.cpython-314.pyc,arrayprint.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\arrayterator.cpython-314.pyc,arrayterator.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\array_constructors.cpython-314.pyc,array_constructors.cpython-314.pyc,.pyc,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\array_like.cpython-314.pyc,array_like.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\bitwise_ops.cpython-314.pyc,bitwise_ops.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\comparisons.cpython-314.pyc,comparisons.cpython-314.pyc,.pyc,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\dtype.cpython-314.pyc,dtype.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\einsumfunc.cpython-314.pyc,einsumfunc.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\flatiter.cpython-314.pyc,flatiter.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\fromnumeric.cpython-314.pyc,fromnumeric.cpython-314.pyc,.pyc,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\index_tricks.cpython-314.pyc,index_tricks.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\lib_user_array.cpython-314.pyc,lib_user_array.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\lib_utils.cpython-314.pyc,lib_utils.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\lib_version.cpython-314.pyc,lib_version.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\literal.cpython-314.pyc,literal.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\ma.cpython-314.pyc,ma.cpython-314.pyc,.pyc,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\mod.cpython-314.pyc,mod.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\modules.cpython-314.pyc,modules.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\multiarray.cpython-314.pyc,multiarray.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\ndarray_conversion.cpython-314.pyc,ndarray_conversion.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\ndarray_misc.cpython-314.pyc,ndarray_misc.cpython-314.pyc,.pyc,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\ndarray_shape_manipulation.cpython-314.pyc,ndarray_shape_manipulation.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\nditer.cpython-314.pyc,nditer.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\numeric.cpython-314.pyc,numeric.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\numerictypes.cpython-314.pyc,numerictypes.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\random.cpython-314.pyc,random.cpython-314.pyc,.pyc,0.08,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\recfunctions.cpython-314.pyc,recfunctions.cpython-314.pyc,.pyc,0.01,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\scalars.cpython-314.pyc,scalars.cpython-314.pyc,.pyc,0.01,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\shape.cpython-314.pyc,shape.cpython-314.pyc,.pyc,0.0,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\simple.cpython-314.pyc,simple.cpython-314.pyc,.pyc,0.01,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\simple_py3.cpython-314.pyc,simple_py3.cpython-314.pyc,.pyc,0.0,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\ufunclike.cpython-314.pyc,ufunclike.cpython-314.pyc,.pyc,0.0,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\ufuncs.cpython-314.pyc,ufuncs.cpython-314.pyc,.pyc,0.0,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\ufunc_config.cpython-314.pyc,ufunc_config.cpython-314.pyc,.pyc,0.0,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\typing\tests\data\pass\__pycache__\warnings_and_errors.cpython-314.pyc,warnings_and_errors.cpython-314.pyc,.pyc,0.0,2025-10-30 17:27,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_configtool.cpython-314.pyc,test_configtool.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_ctypeslib.cpython-314.pyc,test_ctypeslib.cpython-314.pyc,.pyc,0.02,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_lazyloading.cpython-314.pyc,test_lazyloading.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_matlib.cpython-314.pyc,test_matlib.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_numpy_config.cpython-314.pyc,test_numpy_config.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_numpy_version.cpython-314.pyc,test_numpy_version.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_public_api.cpython-314.pyc,test_public_api.cpython-314.pyc,.pyc,0.03,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_reloading.cpython-314.pyc,test_reloading.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_scripts.cpython-314.pyc,test_scripts.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test_warnings.cpython-314.pyc,test_warnings.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\test__all__.cpython-314.pyc,test__all__.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\tests\__pycache__\__init__.cpython-314.pyc,__init__.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\tests\test_utils.py,test_utils.py,.py,0.07,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\tests\__init__.py,__init__.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\extbuild.py,extbuild.py,.py,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\extbuild.pyi,extbuild.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\utils.py,utils.py,.py,0.09,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\utils.pyi,utils.pyi,.pyi,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\__init__.py,__init__.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\__init__.pyi,__init__.pyi,.pyi,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\__pycache__\overrides.cpython-314.pyc,overrides.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\__pycache__\print_coercion_tables.cpython-314.pyc,print_coercion_tables.cpython-314.pyc,.pyc,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\__pycache__\__init__.cpython-314.pyc,__init__.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\__pycache__\extbuild.cpython-314.pyc,extbuild.cpython-314.pyc,.pyc,0.01,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\__pycache__\utils.cpython-314.pyc,utils.cpython-314.pyc,.pyc,0.1,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\_private\__pycache__\__init__.cpython-314.pyc,__init__.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\tests\__pycache__\test_utils.cpython-314.pyc,test_utils.cpython-314.pyc,.pyc,0.12,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\testing\tests\__pycache__\__init__.cpython-314.pyc,__init__.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\strings\__pycache__\__init__.cpython-314.pyc,__init__.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\rec\__pycache__\__init__.cpython-314.pyc,__init__.cpython-314.pyc,.pyc,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\random\lib\npyrandom.lib,npyrandom.lib,.lib,0.14,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\random\tests\test_direct.py,test_direct.py,.py,0.02,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\random\tests\test_extending.py,test_extending.py,.py,0.0,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\random\tests\test_generator_mt19937.py,test_generator_mt19937.py,.py,0.12,2025-10-30 17:26,,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\numpy\random\tests\test_generator_mt19937_regressions.py,test_generator_mt19937_regressions.py,.py,0.01,2025-10-30 17:26,,NO
