Path,Name,Ext,SizeMB,Modified,Hash,Suspicious
C:\Windows\System32\F12\IEChooser.exe,IEChooser.exe,.exe,0.2,2025-08-29 21:58,,NO
C:\Windows\System32\F12\MemoryAnalyzer.dll,MemoryAnalyzer.dll,.dll,2.9,2025-06-22 13:21,,NO
C:\Windows\System32\F12\msdbg2.dll,msdbg2.dll,.dll,0.99,2025-07-22 23:36,,NO
C:\Windows\System32\F12\pdm.dll,pdm.dll,.dll,0.51,2025-07-22 23:36,,NO
C:\Windows\System32\F12\pdmproxy100.dll,pdmproxy100.dll,.dll,0.12,2025-07-22 23:36,,NO
C:\Windows\System32\F12\perfcore.dll,perfcore.dll,.dll,0.31,2025-08-29 22:09,,NO
C:\Windows\System32\F12\perf_nt.dll,perf_nt.dll,.dll,1.61,2025-08-29 22:09,,NO
C:\Windows\System32\F12\Timeline.dll,Timeline.dll,.dll,0.26,2025-08-29 21:58,,NO
C:\Windows\System32\F12\Timeline_is.dll,Timeline_is.dll,.dll,0.16,2025-08-29 21:58,,NO
C:\Windows\System32\HealthAttestationClient\AzureAttestManager.dll,AzureAttestManager.dll,.dll,0.61,2025-08-29 21:58,,NO
C:\Windows\System32\HealthAttestationClient\AzureAttestNormal.dll,AzureAttestNormal.dll,.dll,0.5,2025-08-29 21:58,,NO
C:\Windows\System32\HealthAttestationClient\HealthAttestationClientAgent.exe,HealthAttestationClientAgent.exe,.exe,0.77,2025-10-01 02:34,,NO
C:\Windows\System32\HealthAttestationClient\msvcp140.dll,msvcp140.dll,.dll,0.52,2025-08-29 21:58,,NO
C:\Windows\System32\HealthAttestationClient\vcruntime140.dll,vcruntime140.dll,.dll,0.11,2025-08-29 21:58,,NO
C:\Windows\System32\HealthAttestationClient\vcruntime140_1.dll,vcruntime140_1.dll,.dll,0.04,2025-08-29 21:58,,NO
C:\Windows\System32\lxss\wslsupport.dll,wslsupport.dll,.dll,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\Microsoft-Edge-WebView\concrt140.dll,concrt140.dll,.dll,0.32,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\d3dcompiler_47.dll,d3dcompiler_47.dll,.dll,4.7,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\dual_engine_adapter_x64.dll,dual_engine_adapter_x64.dll,.dll,3.73,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\dxcompiler.dll,dxcompiler.dll,.dll,19.64,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\dxil.dll,dxil.dll,.dll,1.44,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\elevated_tracing_service.exe,elevated_tracing_service.exe,.exe,3.75,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\eventlog_provider.dll,eventlog_provider.dll,.dll,0.02,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\ffmpeg.dll,ffmpeg.dll,.dll,3.08,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\learning_tools.dll,learning_tools.dll,.dll,1.18,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\libEGL.dll,libEGL.dll,.dll,0.47,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\libGLESv2.dll,libGLESv2.dll,.dll,6.61,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\microsoft_shell_integration.dll,microsoft_shell_integration.dll,.dll,0.43,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\mip_core.dll,mip_core.dll,.dll,5.18,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\mip_core_gn.dll,mip_core_gn.dll,.dll,9.74,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\mip_protection_sdk.dll,mip_protection_sdk.dll,.dll,2.39,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\msedge.dll,msedge.dll,.dll,273.12,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\msedgewebview2.exe,msedgewebview2.exe,.exe,3.38,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\msedge_elf.dll,msedge_elf.dll,.dll,3.63,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\msedge_wer.dll,msedge_wer.dll,.dll,0.12,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\mspdf.dll,mspdf.dll,.dll,18.26,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\msvcp140.dll,msvcp140.dll,.dll,0.56,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\msvcp140_codecvt_ids.dll,msvcp140_codecvt_ids.dll,.dll,0.04,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\notification_helper.exe,notification_helper.exe,.exe,1.59,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\oneauth.dll,oneauth.dll,.dll,5.38,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\oneds.dll,oneds.dll,.dll,3.01,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\onnxruntime.dll,onnxruntime.dll,.dll,2.75,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\onramp.dll,onramp.dll,.dll,0.44,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\prefs_enclave_x64.dll,prefs_enclave_x64.dll,.dll,0.11,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\telclient.dll,telclient.dll,.dll,2.25,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\vccorlib140.dll,vccorlib140.dll,.dll,0.35,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\vcruntime140.dll,vcruntime140.dll,.dll,0.12,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\vcruntime140_1.dll,vcruntime140_1.dll,.dll,0.06,2025-10-15 07:49,,NO
C:\Windows\System32\Microsoft-Edge-WebView\vk_swiftshader.dll,vk_swiftshader.dll,.dll,4.6,2025-10-15 07:50,,NO
C:\Windows\System32\Microsoft-Edge-WebView\vulkan-1.dll,vulkan-1.dll,.dll,0.86,2025-10-15 07:50,,NO
C:\Windows\System32\Microsoft-Edge-WebView\wdag.dll,wdag.dll,.dll,0.23,2025-10-15 07:50,,NO
C:\Windows\System32\Microsoft-Edge-WebView\webview2_integration.dll,webview2_integration.dll,.dll,0.03,2025-10-15 07:50,,NO
C:\Windows\System32\Microsoft-Edge-WebView\wns_push_client.dll,wns_push_client.dll,.dll,0.52,2025-10-15 07:50,,NO
C:\Windows\System32\migration\APMonPortMig.dll,APMonPortMig.dll,.dll,0.18,2025-10-29 08:02,,NO
C:\Windows\System32\migration\AppManMigrationPlugin.dll,AppManMigrationPlugin.dll,.dll,1.13,2025-10-29 07:54,,NO
C:\Windows\System32\migration\AppxUpgradeMigrationPlugin.dll,AppxUpgradeMigrationPlugin.dll,.dll,0.58,2025-10-29 07:54,,NO
C:\Windows\System32\migration\audmigplugin.dll,audmigplugin.dll,.dll,0.12,2025-08-29 21:53,,NO
C:\Windows\System32\migration\bridgemigplugin.dll,bridgemigplugin.dll,.dll,0.13,2025-06-22 13:21,,NO
C:\Windows\System32\migration\chxmig.dll,chxmig.dll,.dll,0.16,2025-06-22 13:21,,NO
C:\Windows\System32\migration\ClipMigPlugin.dll,ClipMigPlugin.dll,.dll,0.26,2025-10-29 07:52,,NO
C:\Windows\System32\migration\CntrtextMig.dll,CntrtextMig.dll,.dll,0.1,2025-06-22 13:14,,NO
C:\Windows\System32\migration\commig.dll,commig.dll,.dll,0.19,2025-08-29 21:54,,NO
C:\Windows\System32\migration\dafmigplugin.dll,dafmigplugin.dll,.dll,0.35,2025-10-29 07:56,,NO
C:\Windows\System32\migration\DiskMonMigPlugin.dll,DiskMonMigPlugin.dll,.dll,0.17,2025-10-29 08:05,,NO
C:\Windows\System32\migration\hwvidmigplugin.dll,hwvidmigplugin.dll,.dll,0.1,2025-08-29 21:58,,NO
C:\Windows\System32\migration\imjpmig.dll,imjpmig.dll,.dll,0.2,2025-10-29 07:56,,NO
C:\Windows\System32\migration\imkrmig.dll,imkrmig.dll,.dll,0.13,2025-06-22 13:21,,NO
C:\Windows\System32\migration\MapsMigPlugin.dll,MapsMigPlugin.dll,.dll,0.12,2025-08-29 21:59,,NO
C:\Windows\System32\migration\modemmigplugin.dll,modemmigplugin.dll,.dll,0.12,2025-08-29 22:07,,NO
C:\Windows\System32\migration\msctfmig.dll,msctfmig.dll,.dll,0.17,2025-08-29 22:06,,NO
C:\Windows\System32\migration\MupMigPlugin.dll,MupMigPlugin.dll,.dll,0.14,2025-06-22 13:14,,NO
C:\Windows\System32\migration\NgcLocalAccountMigPlugin.dll,NgcLocalAccountMigPlugin.dll,.dll,0.13,2025-08-29 22:04,,NO
C:\Windows\System32\migration\pnpmig.dll,pnpmig.dll,.dll,0.42,2025-10-29 08:02,,NO
C:\Windows\System32\migration\scmdmigplugin.dll,scmdmigplugin.dll,.dll,0.09,2025-06-22 13:16,,NO
C:\Windows\System32\migration\ServiceModelRegMigPlugin.dll,ServiceModelRegMigPlugin.dll,.dll,0.1,2025-06-25 12:36,,NO
C:\Windows\System32\migration\shmig.dll,shmig.dll,.dll,0.3,2025-10-01 02:37,,NO
C:\Windows\System32\migration\sppmig.dll,sppmig.dll,.dll,0.28,2025-10-29 08:04,,NO
C:\Windows\System32\migration\SxsMigPlugin.dll,SxsMigPlugin.dll,.dll,0.14,2025-06-22 13:16,,NO
C:\Windows\System32\migration\TableTextServiceMig.dll,TableTextServiceMig.dll,.dll,0.11,2025-06-22 13:22,,NO
C:\Windows\System32\migration\TileStoreMigrationPlugin.dll,TileStoreMigrationPlugin.dll,.dll,0.15,2025-06-22 13:11,,NO
C:\Windows\System32\migration\UsbPortMig.dll,UsbPortMig.dll,.dll,0.15,2025-10-29 08:02,,NO
C:\Windows\System32\migration\VsmKeyMigPlugin.dll,VsmKeyMigPlugin.dll,.dll,0.11,2025-10-29 08:06,,NO
C:\Windows\System32\migration\WininetPlugin.dll,WininetPlugin.dll,.dll,0.05,2025-06-22 13:15,,NO
C:\Windows\System32\migration\WMIMigrationPlugin.dll,WMIMigrationPlugin.dll,.dll,0.68,2025-10-29 08:08,,NO
C:\Windows\System32\migration\WSearchMigPlugin.dll,WSearchMigPlugin.dll,.dll,0.18,2025-10-29 08:11,,NO
C:\Windows\System32\migration\WsUpgrade.dll,WsUpgrade.dll,.dll,0.24,2025-06-22 13:11,,NO
C:\Windows\System32\migwiz\AppExtAgent.dll,AppExtAgent.dll,.dll,0.47,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\cmi2migxml.dll,cmi2migxml.dll,.dll,0.22,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\csiagent.dll,csiagent.dll,.dll,0.68,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\migapp.dll,migapp.dll,.dll,0.31,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\migcore.dll,migcore.dll,.dll,8.88,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\mighost.exe,mighost.exe,.exe,0.27,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\migres.dll,migres.dll,.dll,0.02,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\migstore.dll,migstore.dll,.dll,1.31,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\MXEAgent.dll,MXEAgent.dll,.dll,0.37,2025-10-29 08:00,,NO
C:\Windows\System32\migwiz\unbcl.dll,unbcl.dll,.dll,1.04,2025-06-25 12:35,,NO
C:\Windows\System32\migwiz\UserSettingsBackup.BackupUnitProcessor.dll,UserSettingsBackup.BackupUnitProcessor.dll,.dll,0.36,2025-06-22 13:22,,NO
C:\Windows\System32\migwiz\USMCommunicationManager.dll,USMCommunicationManager.dll,.dll,0.78,2025-10-29 08:07,,NO
C:\Windows\System32\Npcap\NpcapHelper.exe,NpcapHelper.exe,.exe,0.15,2025-10-02 01:17,,NO
C:\Windows\System32\Npcap\Packet.dll,Packet.dll,.dll,0.22,2025-10-02 01:17,,NO
C:\Windows\System32\Npcap\WlanHelper.exe,WlanHelper.exe,.exe,0.26,2025-10-02 01:17,,NO
C:\Windows\System32\Npcap\wpcap.dll,wpcap.dll,.dll,0.48,2025-10-02 01:17,,NO
C:\Windows\System32\oobe\audit.exe,audit.exe,.exe,0.12,2025-10-29 07:54,,NO
C:\Windows\System32\oobe\AuditShD.exe,AuditShD.exe,.exe,0.05,2025-06-22 13:16,,NO
C:\Windows\System32\oobe\cmisetup.dll,cmisetup.dll,.dll,0.17,2025-08-29 21:54,,NO
C:\Windows\System32\oobe\diagER.dll,diagER.dll,.dll,0.1,2025-10-29 08:04,,NO
C:\Windows\System32\oobe\diagnostic.dll,diagnostic.dll,.dll,0.21,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\FirstLogonAnim.exe,FirstLogonAnim.exe,.exe,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\oobe\msoobe.exe,msoobe.exe,.exe,0.23,2025-10-29 08:02,,NO
C:\Windows\System32\oobe\msoobedui.dll,msoobedui.dll,.dll,0.54,2025-10-29 08:02,,NO
C:\Windows\System32\oobe\msoobeFirstLogonAnim.dll,msoobeFirstLogonAnim.dll,.dll,0.54,2025-08-29 22:02,,NO
C:\Windows\System32\oobe\msoobeplugins.dll,msoobeplugins.dll,.dll,1.14,2025-10-29 08:02,,NO
C:\Windows\System32\oobe\msoobewirelessplugin.dll,msoobewirelessplugin.dll,.dll,0.11,2025-10-29 08:02,,NO
C:\Windows\System32\oobe\oobecoreadapters.dll,oobecoreadapters.dll,.dll,0.7,2025-10-29 08:02,,NO
C:\Windows\System32\oobe\oobeldr.exe,oobeldr.exe,.exe,0.11,2025-06-22 13:17,,NO
C:\Windows\System32\oobe\pnpibs.dll,pnpibs.dll,.dll,0.1,2025-06-22 13:16,,NO
C:\Windows\System32\oobe\Setup.exe,Setup.exe,.exe,0.32,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\SetupCleanupTask.dll,SetupCleanupTask.dll,.dll,0.33,2025-06-27 11:27,,NO
C:\Windows\System32\oobe\spprgrss.dll,spprgrss.dll,.dll,0.08,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\unbcl.dll,unbcl.dll,.dll,1.04,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\UserOOBE.dll,UserOOBE.dll,.dll,0.44,2025-10-29 08:02,,NO
C:\Windows\System32\oobe\UserOOBEBroker.exe,UserOOBEBroker.exe,.exe,0.11,2025-10-29 08:02,,NO
C:\Windows\System32\oobe\W32UIImg.dll,W32UIImg.dll,.dll,0.3,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\W32UIRes.dll,W32UIRes.dll,.dll,0.21,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\wdsutil.dll,wdsutil.dll,.dll,0.34,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\win32ui.dll,win32ui.dll,.dll,0.69,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\windeploy.exe,windeploy.exe,.exe,0.24,2025-10-29 07:53,,NO
C:\Windows\System32\oobe\WinLGDep.dll,WinLGDep.dll,.dll,0.86,2025-10-29 08:05,,NO
C:\Windows\System32\oobe\winsetup.dll,winsetup.dll,.dll,2.85,2025-10-29 08:05,,NO
C:\Windows\System32\OpenSSH\scp.exe,scp.exe,.exe,0.41,2025-08-29 22:09,,NO
C:\Windows\System32\OpenSSH\sftp.exe,sftp.exe,.exe,0.44,2025-08-29 22:09,,NO
C:\Windows\System32\OpenSSH\ssh-add.exe,ssh-add.exe,.exe,0.57,2025-08-29 22:09,,NO
C:\Windows\System32\OpenSSH\ssh-agent.exe,ssh-agent.exe,.exe,0.53,2025-08-29 22:09,,NO
C:\Windows\System32\OpenSSH\ssh-keygen.exe,ssh-keygen.exe,.exe,0.82,2025-08-29 22:09,,NO
C:\Windows\System32\OpenSSH\ssh-keyscan.exe,ssh-keyscan.exe,.exe,0.64,2025-08-29 22:09,,NO
C:\Windows\System32\OpenSSH\ssh-pkcs11-helper.exe,ssh-pkcs11-helper.exe,.exe,0.49,2025-08-29 22:09,,NO
C:\Windows\System32\OpenSSH\ssh-sk-helper.exe,ssh-sk-helper.exe,.exe,0.62,2025-08-29 22:09,,NO
C:\Windows\System32\OpenSSH\ssh.exe,ssh.exe,.exe,1.19,2025-08-29 22:09,,NO
C:\Windows\System32\PerceptionSimulation\PerceptionSimulationService.exe,PerceptionSimulationService.exe,.exe,0.23,2025-08-29 22:02,,NO
C:\Windows\System32\PerceptionSimulation\SixDofControllerManager.ProxyStubs.dll,SixDofControllerManager.ProxyStubs.dll,.dll,0.04,2025-06-22 13:23,,NO
C:\Windows\System32\PerceptionSimulation\VirtualCameraManager.dll,VirtualCameraManager.dll,.dll,0.1,2025-06-22 13:23,,NO
C:\Windows\System32\PerceptionSimulation\VirtualDisplayManager.ProxyStubs.dll,VirtualDisplayManager.ProxyStubs.dll,.dll,0.04,2025-06-22 13:23,,NO
C:\Windows\System32\ruxim\ruximics.exe,ruximics.exe,.exe,0.46,2025-10-29 08:07,,NO
C:\Windows\System32\ruxim\ruximih.exe,ruximih.exe,.exe,0.43,2025-06-27 11:29,,NO
C:\Windows\System32\ruxim\systemevaluator.dll,systemevaluator.dll,.dll,0.36,2025-06-27 11:29,,NO
C:\Windows\System32\setup\cmmigr.dll,cmmigr.dll,.dll,0.1,2025-08-29 22:03,,NO
C:\Windows\System32\setup\comsetup.dll,comsetup.dll,.dll,0.27,2025-08-29 21:54,,NO
C:\Windows\System32\setup\FXSOCM.dll,FXSOCM.dll,.dll,0.09,2025-10-29 07:57,,NO
C:\Windows\System32\setup\msdtcstp.dll,msdtcstp.dll,.dll,0.14,2025-10-29 07:55,,NO
C:\Windows\System32\setup\pbkmigr.dll,pbkmigr.dll,.dll,0.1,2025-08-29 22:03,,NO
C:\Windows\System32\setup\RasMigPlugin.dll,RasMigPlugin.dll,.dll,0.4,2025-10-29 08:03,,NO
C:\Windows\System32\setup\tssysprep.dll,tssysprep.dll,.dll,0.08,2025-06-22 13:15,,NO
C:\Windows\System32\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll,Windows.UI.Shell.SharedUtilities.dll,.dll,0.15,2025-10-29 08:07,,NO
C:\Windows\System32\ShellExperiences\WindowsInternal.Xaml.Controls.Tabs.dll,WindowsInternal.Xaml.Controls.Tabs.dll,.dll,1.68,2025-10-29 08:07,,NO
C:\Windows\System32\Sysprep\sysprep.exe,sysprep.exe,.exe,1.25,2025-06-22 13:16,,NO
C:\Windows\System32\wbem\appbackgroundtask.dll,appbackgroundtask.dll,.dll,0.07,2025-06-22 13:11,,NO
C:\Windows\System32\wbem\cimwin32.dll,cimwin32.dll,.dll,1.75,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\DMWmiBridgeProv.dll,DMWmiBridgeProv.dll,.dll,3.75,2025-10-29 08:00,,NO
C:\Windows\System32\wbem\DMWmiBridgeProv1.dll,DMWmiBridgeProv1.dll,.dll,0.91,2025-10-29 08:00,,NO
C:\Windows\System32\wbem\dnsclientcim.dll,dnsclientcim.dll,.dll,0.16,2025-06-22 13:21,,NO
C:\Windows\System32\wbem\dnsclientpsprovider.dll,dnsclientpsprovider.dll,.dll,0.19,2025-06-22 13:16,,NO
C:\Windows\System32\wbem\Dscpspluginwkr.dll,Dscpspluginwkr.dll,.dll,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\wbem\dsprov.dll,dsprov.dll,.dll,0.17,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\EmbeddedLockdownWmi.dll,EmbeddedLockdownWmi.dll,.dll,0.12,2025-06-22 13:25,,NO
C:\Windows\System32\wbem\esscli.dll,esscli.dll,.dll,0.41,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\EventTracingManagement.dll,EventTracingManagement.dll,.dll,0.17,2025-10-29 07:57,,NO
C:\Windows\System32\wbem\fastprox.dll,fastprox.dll,.dll,0.94,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\ipmiprr.dll,ipmiprr.dll,.dll,0.01,2024-04-01 10:22,,NO
C:\Windows\System32\wbem\ipmiprv.dll,ipmiprv.dll,.dll,0.21,2025-06-22 13:11,,NO
C:\Windows\System32\wbem\KrnlProv.dll,KrnlProv.dll,.dll,0.09,2025-06-22 13:09,,NO
C:\Windows\System32\wbem\MDMAppProv.dll,MDMAppProv.dll,.dll,0.16,2025-06-22 13:08,,NO
C:\Windows\System32\wbem\MDMSettingsProv.dll,MDMSettingsProv.dll,.dll,0.44,2025-06-22 13:08,,NO
C:\Windows\System32\wbem\Microsoft.AppV.AppVClientWmi.dll,Microsoft.AppV.AppVClientWmi.dll,.dll,0.03,2025-06-22 13:25,,NO
C:\Windows\System32\wbem\Microsoft.Uev.AgentWmi.dll,Microsoft.Uev.AgentWmi.dll,.dll,1.09,2025-10-29 07:54,,NO
C:\Windows\System32\wbem\MMFUtil.dll,MMFUtil.dll,.dll,0.05,2025-06-22 13:11,,NO
C:\Windows\System32\wbem\mofcomp.exe,mofcomp.exe,.exe,0.05,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\mofd.dll,mofd.dll,.dll,0.35,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\mofinstall.dll,mofinstall.dll,.dll,0.11,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\msdtcwmi.dll,msdtcwmi.dll,.dll,0.23,2025-10-29 07:55,,NO
C:\Windows\System32\wbem\msiprov.dll,msiprov.dll,.dll,0.35,2025-06-22 13:11,,NO
C:\Windows\System32\wbem\NCProv.dll,NCProv.dll,.dll,0.12,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\ndisimplatcim.dll,ndisimplatcim.dll,.dll,0.23,2025-06-25 12:31,,NO
C:\Windows\System32\wbem\NetAdapterCim.dll,NetAdapterCim.dll,.dll,0.72,2025-10-29 08:01,,NO
C:\Windows\System32\wbem\netdacim.dll,netdacim.dll,.dll,0.11,2025-06-22 13:15,,NO
C:\Windows\System32\wbem\NetEventPacketCapture.dll,NetEventPacketCapture.dll,.dll,0.32,2025-10-29 08:01,,NO
C:\Windows\System32\wbem\netnccim.dll,netnccim.dll,.dll,0.07,2025-06-22 13:15,,NO
C:\Windows\System32\wbem\NetPeerDistCim.dll,NetPeerDistCim.dll,.dll,1.39,2025-10-29 08:02,,NO
C:\Windows\System32\wbem\netswitchteamcim.dll,netswitchteamcim.dll,.dll,0.17,2025-06-25 12:31,,NO
C:\Windows\System32\wbem\NetTCPIP.dll,NetTCPIP.dll,.dll,0.54,2025-06-22 13:09,,NO
C:\Windows\System32\wbem\netttcim.dll,netttcim.dll,.dll,0.27,2025-06-22 13:15,,NO
C:\Windows\System32\wbem\nlmcim.dll,nlmcim.dll,.dll,0.06,2025-06-22 13:16,,NO
C:\Windows\System32\wbem\ntevt.dll,ntevt.dll,.dll,0.25,2025-06-22 13:11,,NO
C:\Windows\System32\wbem\PolicMan.dll,PolicMan.dll,.dll,0.14,2025-06-22 13:25,,NO
C:\Windows\System32\wbem\PrintManagementProvider.dll,PrintManagementProvider.dll,.dll,0.28,2025-10-29 08:02,,NO
C:\Windows\System32\wbem\qoswmi.dll,qoswmi.dll,.dll,0.12,2025-06-22 13:16,,NO
C:\Windows\System32\wbem\RacWmiProv.dll,RacWmiProv.dll,.dll,0.09,2025-06-22 13:22,,NO
C:\Windows\System32\wbem\repdrvfs.dll,repdrvfs.dll,.dll,0.4,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\schedprov.dll,schedprov.dll,.dll,0.27,2025-06-22 13:16,,NO
C:\Windows\System32\wbem\scrcons.exe,scrcons.exe,.exe,0.07,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\ServDeps.dll,ServDeps.dll,.dll,0.14,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\SMTPCons.dll,SMTPCons.dll,.dll,0.07,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\stdprov.dll,stdprov.dll,.dll,0.16,2025-06-22 13:09,,NO
C:\Windows\System32\wbem\unsecapp.exe,unsecapp.exe,.exe,0.07,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\vdswmi.dll,vdswmi.dll,.dll,0.22,2025-08-29 22:05,,NO
C:\Windows\System32\wbem\viewprov.dll,viewprov.dll,.dll,0.18,2025-06-22 13:11,,NO
C:\Windows\System32\wbem\vpnclientpsprovider.dll,vpnclientpsprovider.dll,.dll,0.51,2025-06-22 13:16,,NO
C:\Windows\System32\wbem\vsswmi.dll,vsswmi.dll,.dll,0.16,2025-08-29 22:04,,NO
C:\Windows\System32\wbem\wbemcntl.dll,wbemcntl.dll,.dll,0.33,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\wbemcons.dll,wbemcons.dll,.dll,0.09,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\wbemcore.dll,wbemcore.dll,.dll,1.77,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\wbemdisp.dll,wbemdisp.dll,.dll,0.3,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\wbemess.dll,wbemess.dll,.dll,0.46,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\wbemprox.dll,wbemprox.dll,.dll,0.07,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\wbemsvc.dll,wbemsvc.dll,.dll,0.08,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\wbemtest.exe,wbemtest.exe,.exe,0.22,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\WdacWmiProv.dll,WdacWmiProv.dll,.dll,0.14,2025-06-22 13:22,,NO
C:\Windows\System32\wbem\wfascim.dll,wfascim.dll,.dll,0.89,2025-10-29 08:09,,NO
C:\Windows\System32\wbem\Win32_EncryptableVolume.dll,Win32_EncryptableVolume.dll,.dll,0.3,2025-10-29 08:04,,NO
C:\Windows\System32\wbem\Win32_Tpm.dll,Win32_Tpm.dll,.dll,0.09,2025-08-29 22:06,,NO
C:\Windows\System32\wbem\WinMgmt.exe,WinMgmt.exe,.exe,0.11,2024-04-01 10:22,,NO
C:\Windows\System32\wbem\WinMgmtR.dll,WinMgmtR.dll,.dll,0.04,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\WMIADAP.exe,WMIADAP.exe,.exe,0.17,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\WmiApRes.dll,WmiApRes.dll,.dll,0.01,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\WmiApRpl.dll,WmiApRpl.dll,.dll,0.14,2025-06-22 13:09,,NO
C:\Windows\System32\wbem\WmiApSrv.exe,WmiApSrv.exe,.exe,0.2,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\WMIC.exe,WMIC.exe,.exe,0.45,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\WMICOOKR.dll,WMICOOKR.dll,.dll,0.11,2025-10-29 08:08,,NO
C:\Windows\System32\wbem\WmiDcPrv.dll,WmiDcPrv.dll,.dll,0.21,2025-08-29 22:08,,NO
C:\Windows\System32\wbem\wmipcima.dll,wmipcima.dll,.dll,0.17,2025-06-22 13:11,,NO
C:\Windows\System32\wbem\wmipdfs.dll,wmipdfs.dll,.dll,0.08,2025-06-22 13:11,,NO
C:\Windows\System32\wbem\wmipdskq.dll,wmipdskq.dll,.dll,0.12,2025-06-22 13:11,,NO
